"Row ID","Order Priority","Discount","Unit Price","Shipping Cost","average_Shipping Cost","Customer ID","Customer Name","Ship Mode","Customer Segment","Product Category","Product Sub-Category","Product Container","Product Name","Product Base Margin","Country","Region","State or Province","City","Postal Code","Order Date","Ship Date","Profit","Quantity ordered new","OverAll_discount_perItem","Sales","Order ID"
"22146","Critical","0","195.99","4.2","true","2030","Lindsay O'Connell","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","688","0.6","United States","Central","Texas","Greenville","75401","3/17/2015","3/19/2015","1585.503","16","0","2692.12","91059"
"20654","Medium","0.03","55.98","4.86","true","2030","Lindsay O'Connell","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1908","0.36","United States","Central","Texas","Greenville","75401","3/18/2015","3/20/2015","526.0422","13","21.832199999999997","762.38","91060"
"25918","Critical","0.1","1.89","0.76","true","2035","Jon Ward","Regular Air","Consumer","Office Supplies","Rubber Bands","Wrap Bag","Revere Boxed Rubber Bands by Revere","0.83","United States","South","Florida","Palm Beach Gardens","33403","5/18/2015","5/20/2015","-40.432","20","3.7800000000000002","36.72","87117"
"19733","Not Specified","0","73.98","14.52","false","2037","Lynda Herman","Regular Air","Small Business","Technology","Computer Peripherals","Small Box","Keytronic French Keyboard","0.65","United States","West","Montana","Bozeman","59715","3/12/2015","3/14/2015","-88.61","4","0","305.71","89333"
"22018","High","0.06","40.99","17.48","false","2038","Peter Adams","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 1893","0.36","United States","East","New York","Mount Vernon","10550","4/21/2015","4/21/2015","109.16","7","17.2158","277.12","89334"
"24731","Low","0.09","20.99","2.5","true","2044","Jay Simon","Regular Air","Corporate","Technology","Telephones and Communication","Wrap Bag","Accessory37","0.81","United States","South","Arkansas","Rogers","72756","6/24/2015","7/1/2015","-136.122","6","11.334599999999998","100.11","88692"
"22970","Critical","0.04","4.28","5.68","true","2046","Eileen Schwartz","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 199","0.4","United States","Central","Kansas","Liberal","67901","6/12/2015","6/14/2015","-27.375","7","1.1984000000000001","31.54","88219"
"22971","Critical","0.06","376.13","85.63","false","2046","Eileen Schwartz","Delivery Truck","Corporate","Furniture","Tables","Jumbo Box","Bretford Rectangular Conference Table Tops","0.74","United States","Central","Kansas","Liberal","67901","6/12/2015","6/14/2015","-435.7575","13","293.3814","4634.69","88219"
"22972","Critical","0.06","424.21","110.2","false","2046","Eileen Schwartz","Delivery Truck","Corporate","Furniture","Tables","Jumbo Box","Bush Advantage Collection® Racetrack Conference Table","0.67","United States","Central","Kansas","Liberal","67901","6/12/2015","6/13/2015","682.53","17","432.69419999999997","7304.03","88219"
"22973","Critical","0.06","195.99","8.99","true","2046","Eileen Schwartz","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","T28 WORLD","0.6","United States","Central","Kansas","Liberal","67901","6/12/2015","6/14/2015","-277.222","4","47.0376","632.65","88219"
"18497","High","0.03","15.28","1.99","true","2049","Kenneth Pollock","Regular Air","Corporate","Technology","Computer Peripherals","Small Pack","Memorex 4.7GB DVD+R, 3/Pack","0.42","United States","South","Virginia","Harrisonburg","22801","6/21/2015","6/23/2015","-266.686","19","8.7096","290.98","88220"
"18498","High","0.09","1.76","0.7","true","2049","Kenneth Pollock","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 326","0.56","United States","South","Virginia","Harrisonburg","22801","6/21/2015","6/24/2015","-12.278","13","2.0591999999999997","21.77","88220"
"18251","Not Specified","0.07","31.78","1.99","true","2052","Francis Kendall","Regular Air","Home Office","Technology","Computer Peripherals","Small Pack","Memorex 4.7GB DVD-RAM, 3/Pack","0.42","United States","West","New Mexico","Albuquerque","87105","2/19/2015","2/21/2015","265.1118","13","28.919800000000002","384.22","87234"
"18252","Not Specified","0","5.98","2.5","true","2052","Francis Kendall","Regular Air","Home Office","Office Supplies","Envelopes","Small Box","Wausau Papers Astrobrights® Colored Envelopes","0.36","United States","West","New Mexico","Albuquerque","87105","2/19/2015","2/20/2015","9.5608","5","0","31.64","87234"
"18253","Not Specified","0.1","35.99","1.1","true","2052","Francis Kendall","Express Air","Home Office","Technology","Telephones and Communication","Small Box","Accessory35","0.55","United States","West","New Mexico","Albuquerque","87105","2/19/2015","2/20/2015","390.0984","19","68.381","565.36","87234"
"20481","Medium","0.07","5.98","5.46","true","2058","Louise Webster Sharma","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1983","0.36","United States","South","North Carolina","Hickory","28601","2/13/2015","2/15/2015","46.65","5","2.0930000000000004","32.76","88040"
"23499","Not Specified","0.09","28.48","1.99","true","2059","Nathan Newton","Regular Air","Corporate","Technology","Computer Peripherals","Small Pack","Memorex 4.7GB DVD+RW, 3/Pack","0.4","United States","South","North Carolina","High Point","27260","1/17/2015","1/18/2015","-1250.746","13","33.321600000000004","336.92","88039"
"21632","Critical","0.1","9.85","4.82","true","2059","Nathan Newton","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Lumber Crayons","0.47","United States","South","North Carolina","High Point","27260","3/27/2015","3/28/2015","374.904","12","11.82","114.91","88041"
"21633","Critical","0.04","125.99","7.69","true","2059","Nathan Newton","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","Timeport L7089","0.58","United States","South","North Carolina","High Point","27260","3/27/2015","3/28/2015","-528.836","9","45.3564","934.52","88041"
"20841","Medium","0.02","240.98","60.2","false","2061","Marianne Carey","Delivery Truck","Corporate","Furniture","Bookcases","Jumbo Box","Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors","0.56","United States","Central","Nebraska","North Platte","69101","1/29/2015","1/31/2015","-272.7132","1","4.8196","260.66","87146"
"20840","Medium","0.02","420.98","19.99","false","2062","Alfred Singh","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","GBC DocuBind 200 Manual Binding Machine","0.35","United States","South","Virginia","Mechanicsville","23111","1/29/2015","2/1/2015","-162.694","10","84.19600000000001","4249.37","87146"
"22511","Low","0.04","291.73","48.8","false","2062","Alfred Singh","Delivery Truck","Corporate","Furniture","Chairs & Chairmats","Jumbo Drum","Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs","0.56","United States","South","Virginia","Mechanicsville","23111","6/26/2015","6/30/2015","-115.9039","22","256.72240000000005","6676.61","87148"
"25759","Low","0.06","300.97","7.18","true","2063","Todd D Norris","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Gyration Ultra Professional Cordless Optical Suite","0.48","United States","South","Virginia","Newport News","23602","5/8/2015","5/8/2015","-729.988","1","18.0582","291.4","87147"
"25228","Medium","0.09","20.89","11.52","true","2066","Claudia Webb","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Iris® 3-Drawer Stacking Bin, Black","0.83","United States","South","North Carolina","Indian Trail","28079","3/26/2015","3/27/2015","-133.546","7","13.160699999999999","146.5","85833"
"24748","Critical","0.09","20.99","4.81","true","2066","Claudia Webb","Express Air","Home Office","Technology","Telephones and Communication","Medium Box","1726 Digital Answering Machine","0.58","United States","South","North Carolina","Indian Trail","28079","3/31/2015","4/1/2015","272.694","2","3.7781999999999996","38.98","85834"
"25381","Low","0.1","4.24","5.41","true","2066","Claudia Webb","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Storex DuraTech Recycled Plastic Frosted Binders","0.35","United States","South","North Carolina","Indian Trail","28079","4/19/2015","4/23/2015","-61.6","8","3.3920000000000003","34.16","85835"
"21901","Medium","0.1","40.98","6.5","true","2069","Elsie Boykin","Regular Air","Consumer","Technology","Computer Peripherals","Small Box","Targus USB Numeric Keypad","0.74","United States","South","Kentucky","Fort Thomas","41075","1/12/2015","1/14/2015","66.852","3","12.294","120.34","88554"
"19567","Low","0.07","35.99","5.99","true","2070","Kelly Collins","Regular Air","Corporate","Technology","Telephones and Communication","Wrap Bag","Accessory41","0.38","United States","Central","Michigan","Eastpointe","48021","5/16/2015","5/20/2015","17.8398","5","12.596500000000002","153.61","88558"
"20498","Not Specified","0.03","60.98","1.99","true","2071","Victor Cherry","Regular Air","Corporate","Technology","Computer Peripherals","Small Pack","Imation 5.2GB DVD-RAM","0.5","United States","Central","Michigan","Farmington Hills","48336","2/1/2015","2/1/2015","976.2672","23","42.0762","1414.88","88555"
"20499","Not Specified","0.04","3.08","0.99","true","2071","Victor Cherry","Regular Air","Corporate","Office Supplies","Labels","Small Box","Avery 481","0.37","United States","Central","Michigan","Farmington Hills","48336","2/1/2015","2/2/2015","23.2047","11","1.3552","33.63","88555"
"19568","Low","0.08","65.99","5.92","true","2071","Victor Cherry","Express Air","Corporate","Technology","Telephones and Communication","Small Box","i500plus","0.58","United States","Central","Michigan","Farmington Hills","48336","5/16/2015","5/23/2015","183.843","20","105.58399999999999","1063.81","88558"
"20500","Not Specified","0","10.31","1.79","true","2072","Malcolm S Lanier","Regular Air","Corporate","Office Supplies","Paper","Wrap Bag","Speediset Carbonless Redi-Letter® 7"" x 8 1/2""","0.38","United States","Central","Michigan","Flint","48505","2/1/2015","2/3/2015","167.463","23","0","242.7","88555"
"20824","High","0.09","260.98","41.91","false","2072","Malcolm S Lanier","Delivery Truck","Corporate","Furniture","Bookcases","Jumbo Box","Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors","0.59","United States","Central","Michigan","Flint","48505","2/11/2015","2/13/2015","1307.2692","14","328.8348","3377.06","88556"
"20825","High","0.01","10.52","7.94","true","2072","Malcolm S Lanier","Regular Air","Corporate","Furniture","Office Furnishings","Small Pack","Ultra Door Pull Handle","0.52","United States","Central","Michigan","Flint","48505","2/11/2015","2/13/2015","-15.8184","11","1.1572","123.93","88556"
"20826","High","0.02","5.98","7.5","true","2072","Malcolm S Lanier","Express Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1920","0.4","United States","Central","Michigan","Flint","48505","2/11/2015","2/13/2015","-55.8324","14","1.6744","93.96","88556"
"24677","Not Specified","0.05","291.73","48.8","false","2073","Evan Kelley","Delivery Truck","Consumer","Furniture","Chairs & Chairmats","Jumbo Drum","Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs","0.56","United States","Central","Michigan","Garden City","48135","4/7/2015","4/9/2015","550.3808","6","87.519","1818.41","88557"
"24094","Low","0.09","1.48","0.7","true","2081","Matthew Conway","Regular Air","Corporate","Office Supplies","Rubber Bands","Wrap Bag","Binder Clips by OIC","0.37","United States","East","New York","Ithaca","14853","1/3/2015","1/5/2015","1.68","6","0.7991999999999999","8.95","86092"
"21697","Low","0.06","38.06","4.5","true","2089","Annie Odom","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Fellowes Superior 10 Outlet Split Surge Protector","0.56","United States","East","New York","New City","10956","6/30/2015","7/6/2015","450.4596","17","38.8212","652.84","88348"
"21698","Low","0.08","599.99","24.49","false","2089","Annie Odom","Regular Air","Corporate","Technology","Copiers and Fax","Large Box","Hewlett Packard LaserJet 3310 Copier","0.37","United States","East","New York","New City","10956","6/30/2015","7/8/2015","8798.1831","22","1055.9824","12750.99","88348"
"21699","Low","0.1","3.98","2.97","true","2089","Annie Odom","Express Air","Corporate","Office Supplies","Paper","Wrap Bag","Unpadded Memo Slips","0.35","United States","East","New York","New City","10956","6/30/2015","7/4/2015","-5.385","5","1.9900000000000002","20.54","88348"
"18696","Medium","0.08","400.98","42.52","false","2094","Vernon Hirsch Singleton","Delivery Truck","Corporate","Furniture","Tables","Jumbo Box","Bretford CR8500 Series Meeting Room Furniture","0.71","United States","West","California","Chico","95928","2/5/2015","2/6/2015","3031.9724","20","641.568","7840.04","86629"
"18417","Medium","0.1","300.97","7.18","true","2097","Patsy Shea","Regular Air","Home Office","Technology","Computer Peripherals","Small Box","Gyration Ultra Professional Cordless Optical Suite","0.48","United States","South","South Carolina","Hilton Head Island","29915","4/18/2015","4/19/2015","138.018","4","120.38800000000002","1094.33","87889"
"18418","Medium","0.06","39.89","3.04","true","2098","Tracy Dyer","Regular Air","Home Office","Furniture","Office Furnishings","Wrap Bag","Ultra Commercial Grade Dual Valve Door Closer","0.53","United States","South","South Carolina","Mount Pleasant","29464","4/18/2015","4/20/2015","38.874","10","23.933999999999997","389.97","87889"
"22234","Not Specified","0.07","14.56","3.5","true","2099","Nathan Fox","Regular Air","Home Office","Office Supplies","Appliances","Small Box","Acco 6 Outlet Guardian Premium Surge Suppressor","0.58","United States","South","South Carolina","Myrtle Beach","29577","1/8/2015","1/9/2015","-45.528","6","6.115200000000001","84.59","87888"
"5501","Medium","0.05","399.98","12.06","true","2107","Leigh Burnette Hurley","Delivery Truck","Corporate","Technology","Office Machines","Jumbo Box","Okidata ML320 Series Turbo Dot Matrix Printers","0.56","United States","Central","Illinois","Chicago","60601","6/6/2015","6/6/2015","567.59","24","479.97600000000006","9666.72","39015"
"5502","Medium","0.07","6.48","5.74","true","2107","Leigh Burnette Hurley","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1994","0.37","United States","Central","Illinois","Chicago","60601","6/6/2015","6/6/2015","-28.45","20","9.072000000000001","134.58","39015"
"23502","Medium","0.07","6.48","5.74","true","2108","Alfred Barber","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1994","0.37","United States","Central","Missouri","Mehlville","63129","6/6/2015","6/6/2015","-14.225","5","2.2680000000000002","33.65","87862"
"18540","Critical","0.08","6.68","1.5","true","2114","Paige Mason","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Sanford Liquid Accent Highlighters","0.48","United States","South","Virginia","Norfolk","23518","3/26/2015","3/28/2015","-601.804","10","5.343999999999999","66.12","88403"
